Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Purchase_Date,Product_Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Sales_Channel,Region,Weekday,Month,Quarter,Year,Cost_Price,Revenue,Profit,Margin
1b96796d,Diane Rodriguez,Male,35,Premium,10-08-2023,Clothing,1,3909,3909,Debit Card,App,East,Thursday,8,3,2023,2487,3909,1423,0.36
2a8eecda,David Lopez,Male,53,New,08-05-2024,Sports,10,1325,13250,Cash,Online,South,Wednesday,5,2,2024,1151,13251,1737,0.13
6400bf2c,Jennifer Owens,Female,23,Regular,04-03-2025,Beauty,4,4859,19436,Wallet,App,South,Tuesday,3,1,2025,3758,19436,4405,0.23
682e3d56,Heather Monroe,Female,19,Regular,21-11-2024,Groceries,8,4765,38120,Debit Card,Online,East,Thursday,11,4,2024,3275,38118,11916,0.31
e0c634a7,Tyler Sullivan,Other,37,Premium,30-12-2024,Electronics,9,4553,40977,Wallet,In-Store,North,Monday,12,4,2024,3827,40976,6532,0.16
7a445ee4,Mark Garcia,Female,26,Premium,10-08-2023,Sports,8,4902,39216,Debit Card,In-Store,East,Thursday,8,3,2023,4324,39220,4626,0.12
e0f396a8,Gail Meyer,Other,24,Regular,22-01-2024,Clothing,7,4461,31227,Debit Card,In-Store,South,Monday,1,1,2024,3347,31227,7799,0.25
c3d5440e,Julie Carr,Female,19,Premium,07-08-2023,Books,4,2453,9812,Credit Card,Online,West,Monday,8,3,2023,1781,9812,2690,0.27
623f04b8,Jennifer Dyer,Other,45,New,29-10-2024,Sports,5,299,1495,Wallet,App,East,Tuesday,10,4,2024,217,1495,408,0.27
039d1d69,Jon Rodriguez,Male,18,Regular,03-06-2024,Sports,8,4728,37824,Credit Card,In-Store,South,Monday,6,2,2024,3528,37827,9604,0.25
61649167,John Pena,Male,48,Premium,08-06-2023,Home Appliances,4,3891,15564,Wallet,In-Store,East,Thursday,6,2,2023,2950,15563,3763,0.24
d15aab94,Mrs. Rebecca Castillo,Male,37,Regular,05-10-2024,Books,5,1150,5750,Cash,In-Store,South,Saturday,10,4,2024,789,5749,1804,0.31
91655fed,Barbara Smith,Male,51,Premium,01-07-2023,Books,4,1699,6796,Wallet,In-Store,East,Saturday,7,3,2023,1217,6797,1929,0.28
4a0aa30e,Travis Fisher,Female,32,New,29-08-2023,Electronics,4,986,3944,Cash,App,West,Tuesday,8,3,2023,682,3943,1213,0.31
689d97ce,Michael Hart Jr.,Male,43,Premium,11-07-2024,Beauty,6,3915,23490,UPI,App,North,Thursday,7,3,2024,2517,23488,8384,0.36
98050df6,Emily Wu,Female,45,New,12-07-2023,Home Appliances,1,3348,3348,Wallet,Online,North,Wednesday,7,3,2023,2756,3348,592,0.18
338704af,Joshua Harris,Male,48,Premium,10-01-2024,Groceries,7,1715,12005,Cash,Online,North,Wednesday,1,1,2024,1407,12004,2153,0.18
ce4f767b,Justin Dunn,Other,39,Regular,06-05-2025,Home Appliances,7,4880,34160,UPI,In-Store,North,Tuesday,5,2,2025,4128,34162,5267,0.15
ee997f11,Jamie Cruz,Female,65,Premium,04-03-2025,Sports,8,439,3512,Wallet,Online,South,Tuesday,3,1,2025,280,3514,1271,0.36
10233ae9,Carl Burgess,Female,26,Regular,16-11-2024,Beauty,9,1289,11601,Cash,App,North,Saturday,11,4,2024,776,11601,4616,0.4
ff6489c7,Heather Leach,Female,65,New,27-05-2024,Sports,1,3969,3969,UPI,In-Store,West,Monday,5,2,2024,2850,3969,1119,0.28
451d74f9,Janice Avila,Female,53,Premium,19-04-2025,Electronics,8,3388,27104,Cash,Online,North,Saturday,4,2,2025,2554,27101,6665,0.25
60776cca,Zachary Long,Other,32,New,29-04-2025,Clothing,7,3754,26278,Cash,App,West,Tuesday,4,2,2025,3135,26280,4332,0.16
65b96785,Thomas Hardy,Other,54,New,06-04-2025,Clothing,9,4731,42579,Debit Card,App,North,Sunday,4,2,2025,2973,42578,15818,0.37
a5334fec,Roger Meyer,Other,51,New,17-11-2024,Books,4,1929,7716,UPI,Online,North,Sunday,11,4,2024,1414,7717,2061,0.27
7ed31514,James Brock,Female,23,New,13-07-2023,Electronics,5,4450,22250,Credit Card,In-Store,East,Thursday,7,3,2023,3659,22251,3954,0.18
f655acee,Arthur Lane,Other,59,Regular,06-09-2024,Books,6,3165,18990,Credit Card,App,South,Friday,9,3,2024,1971,18990,7165,0.38
6a85d55f,Andrew Young,Other,46,Regular,30-11-2023,Books,10,2111,21110,Debit Card,Online,North,Thursday,11,4,2023,1654,21112,4568,0.22
a7b62e73,David Moore,Female,26,Regular,26-12-2024,Home Appliances,10,218,2180,Debit Card,Online,South,Thursday,12,4,2024,171,2176,466,0.21
8f865489,Vincent Roberts,Other,58,Premium,04-12-2023,Home Appliances,7,1732,12124,UPI,Online,East,Monday,12,4,2023,1057,12127,4727,0.39
4d901dd2,Jennifer Hodge,Other,57,New,31-01-2025,Groceries,7,3955,27685,Debit Card,In-Store,South,Friday,1,1,2025,3084,27687,6098,0.22
23deb351,Patrick Smith,Male,37,Premium,05-06-2023,Sports,6,588,3528,UPI,Online,West,Monday,6,2,2023,496,3527,551,0.16
b8a1a1ba,Wendy Meyer,Male,44,New,16-03-2025,Groceries,9,2832,25488,Debit Card,App,South,Sunday,3,1,2025,1996,25487,7520,0.3
5af3c9f3,Samantha Atkinson,Female,18,Premium,08-12-2024,Clothing,7,141,987,UPI,Online,East,Sunday,12,4,2024,111,990,214,0.22
72bde789,Richard Anderson,Other,57,New,19-05-2024,Home Appliances,8,1558,12464,Credit Card,Online,West,Sunday,5,2,2024,1107,12466,3607,0.29
5d7bdb3b,Sheri Patrick,Female,44,Premium,04-08-2024,Clothing,7,2078,14546,UPI,Online,South,Sunday,8,3,2024,1468,14547,4272,0.29
2d5b756b,Jill Brown,Other,21,Premium,26-09-2023,Books,7,846,5922,Credit Card,App,North,Tuesday,9,3,2023,677,5919,1178,0.2
d7fcf64f,Lauren Anderson,Female,31,Regular,04-12-2023,Books,6,4473,26838,Debit Card,App,North,Monday,12,4,2023,3485,26836,5927,0.22
7d1e2862,Kristen Francis,Female,41,Premium,10-09-2023,Books,10,130,1300,UPI,In-Store,South,Sunday,9,3,2023,89,1299,404,0.31
e2999415,Laura Day,Female,56,Premium,20-10-2023,Sports,8,4695,37560,Credit Card,App,East,Friday,10,4,2023,2877,37558,14539,0.39
4c2247ad,Robert Meza,Male,55,New,16-02-2025,Clothing,3,2168,6504,Credit Card,In-Store,East,Sunday,2,1,2025,1739,6504,1287,0.2
39d125ea,Lauren Fernandez,Male,27,New,06-11-2023,Sports,10,1751,17510,UPI,In-Store,East,Monday,11,4,2023,1161,17511,5904,0.34
52b605bd,Dennis Pollard,Male,18,Premium,05-07-2024,Beauty,7,2651,18557,Credit Card,In-Store,West,Friday,7,3,2024,2028,18559,4362,0.24
4e2d60ef,Ashley Clayton,Male,30,Regular,06-09-2024,Sports,6,3849,23094,Credit Card,In-Store,South,Friday,9,3,2024,2533,23092,7895,0.34
85fa29f8,Jennifer Mcgee,Other,46,New,16-09-2024,Clothing,2,3935,7870,UPI,Online,East,Monday,9,3,2024,3531,7869,807,0.1
c43e9f8b,David Graves,Female,31,New,31-01-2024,Electronics,1,4053,4053,Credit Card,Online,West,Wednesday,1,1,2024,3475,4053,578,0.14
4b788166,Victor Anderson,Female,51,Premium,20-02-2024,Beauty,4,3443,13772,Cash,Online,East,Tuesday,2,1,2024,2111,13771,5325,0.39
51b661c9,Christopher Garrett,Female,19,Regular,03-12-2024,Groceries,9,1794,16146,UPI,Online,East,Tuesday,12,4,2024,1513,16150,2537,0.16
b27c2e10,Patricia Buchanan,Other,53,Regular,27-10-2023,Clothing,6,2810,16860,UPI,Online,South,Friday,10,4,2023,2422,16859,2326,0.14
adcf6230,Michael Nelson,Female,25,New,15-12-2023,Home Appliances,6,2488,14928,Credit Card,In-Store,North,Friday,12,4,2023,1588,14925,5399,0.36
0da30cd4,Judith Monroe,Male,43,Regular,05-01-2024,Beauty,9,257,2313,UPI,In-Store,South,Friday,1,1,2024,184,2309,651,0.28
9a8d36a3,Vicki Tanner,Male,33,Regular,28-12-2024,Books,3,3338,10014,Credit Card,In-Store,North,Saturday,12,4,2024,2337,10014,3003,0.3
811f968d,Jennifer Shelton DDS,Male,25,Premium,05-11-2024,Sports,7,2461,17227,Debit Card,App,East,Tuesday,11,4,2024,1867,17227,4155,0.24
5bb6299e,Sharon Green,Other,53,Regular,30-04-2024,Groceries,8,4548,36384,Cash,App,South,Tuesday,4,2,2024,3839,36388,5674,0.16
8409583c,Keith Torres,Female,32,Premium,25-04-2024,Home Appliances,7,2743,19201,UPI,Online,North,Thursday,4,2,2024,1655,19203,7618,0.4
6febcc39,Mrs. Gina Turner,Male,58,New,26-05-2023,Sports,7,641,4487,Cash,App,South,Friday,5,2,2023,461,4487,1262,0.28
480f1cd9,Jacqueline Jordan,Other,51,Premium,08-07-2024,Clothing,9,3049,27441,UPI,In-Store,East,Monday,7,3,2024,2188,27442,7749,0.28
14451385,Kim Ortiz,Male,31,Regular,26-05-2023,Home Appliances,3,4810,14430,Credit Card,In-Store,East,Friday,5,2,2023,3855,14430,2866,0.2
d8b12e41,Cassandra Stephens,Other,61,Regular,11-04-2024,Home Appliances,5,1682,8410,Credit Card,Online,North,Thursday,4,2,2024,1464,8409,1087,0.13
282e1262,Samuel Myers,Male,37,Regular,22-10-2024,Home Appliances,2,1088,2176,Credit Card,App,North,Tuesday,10,4,2024,653,2176,870,0.4
31dbe8ab,Erika Shelton,Female,58,Regular,11-12-2023,Beauty,2,1526,3052,Cash,App,West,Monday,12,4,2023,1129,3051,793,0.26
ac3ce827,Joshua Davis,Female,29,Premium,10-05-2025,Beauty,5,2447,12235,Wallet,App,East,Saturday,5,2,2025,1871,12233,2878,0.24
03c1ebde,Jacob Nichols,Male,46,New,17-05-2023,Home Appliances,1,4827,4827,Debit Card,Online,West,Wednesday,5,2,2023,4197,4827,629,0.13
9034cdaa,Raymond Estes,Other,44,Regular,13-07-2023,Home Appliances,9,2206,19854,Wallet,App,North,Thursday,7,3,2023,1329,19852,7895,0.4
3a4538f7,Timothy Diaz,Female,44,Regular,08-10-2024,Electronics,5,2497,12485,UPI,App,North,Tuesday,10,4,2024,1570,12483,4632,0.37
871fa611,Michael Andrews,Male,57,Regular,23-08-2023,Home Appliances,9,3309,29781,Credit Card,In-Store,West,Wednesday,8,3,2023,2645,29783,5980,0.2
a2d49b7a,Mallory Knight,Other,23,Premium,14-10-2024,Books,9,2516,22644,Cash,Online,North,Monday,10,4,2024,2109,22647,3663,0.16
43bc512d,Ariel Fields,Other,25,New,21-03-2024,Books,8,4907,39256,Wallet,Online,South,Thursday,3,1,2024,3850,39255,8454,0.22
d221dd60,Lauren Riley,Other,33,Regular,26-11-2024,Beauty,6,1205,7230,Cash,In-Store,North,Tuesday,11,4,2024,939,7229,1596,0.22
a3dfb9c5,Rachel Randolph,Male,21,New,22-12-2023,Groceries,5,4737,23685,UPI,App,North,Friday,12,4,2023,4184,23686,2767,0.12
3a7d630f,Luke Clark,Male,20,New,03-07-2023,Books,6,2601,15606,Debit Card,Online,North,Monday,7,3,2023,1812,15609,4739,0.3
b10b9401,Russell Gonzales,Other,58,Regular,28-08-2024,Beauty,7,482,3374,Wallet,App,North,Wednesday,8,3,2024,346,3376,954,0.28
9a6f8376,Karen Smith,Male,32,New,04-06-2023,Home Appliances,10,3187,31870,Wallet,In-Store,West,Sunday,6,2,2023,2502,31873,6850,0.21
32e4a82f,Todd Thomas,Male,19,New,02-11-2023,Sports,9,3361,30249,Debit Card,App,North,Thursday,11,4,2023,2556,30252,7251,0.24
fa8dc1f9,Teresa Rodriguez,Female,52,New,10-09-2023,Sports,10,4476,44760,Credit Card,In-Store,North,Sunday,9,3,2023,3737,44764,7394,0.17
137523a1,Brittney Bowman,Other,31,Regular,26-11-2024,Books,10,188,1880,Wallet,App,East,Tuesday,11,4,2024,150,1883,388,0.21
957e3c87,Jenna Johnson,Other,27,Premium,07-11-2024,Beauty,3,141,423,UPI,App,East,Thursday,11,4,2024,106,423,105,0.25
1cbc3c7d,Keith Rodriguez,Other,39,Regular,07-10-2024,Beauty,1,1868,1868,Debit Card,Online,North,Monday,10,4,2024,1422,1868,446,0.24
9280034e,Linda Robertson,Other,62,New,09-06-2024,Electronics,6,1926,11556,Credit Card,App,West,Sunday,6,2,2024,1307,11554,3709,0.32
f5cfa030,Evan Matthews,Female,21,Regular,07-12-2023,Groceries,1,2092,2092,Cash,In-Store,East,Thursday,12,4,2023,1593,2092,499,0.24
667deaae,Scott Tate,Other,56,Premium,02-02-2024,Books,5,2628,13140,Cash,Online,West,Friday,2,1,2024,1788,13142,4204,0.32
4e17c34b,Donald Reed,Other,54,Regular,28-01-2024,Sports,8,929,7432,Wallet,In-Store,West,Sunday,1,1,2024,663,7436,2135,0.29
6a5da586,Daniel Lawrence,Male,35,Regular,25-09-2024,Electronics,9,2070,18630,Debit Card,App,North,Wednesday,9,3,2024,1470,18631,5405,0.29
d51362b0,Rebecca Carter MD,Other,34,Premium,09-02-2024,Clothing,2,998,1996,Wallet,In-Store,North,Friday,2,1,2024,667,1996,663,0.33
c45317c6,Michael Cohen,Male,44,Premium,27-04-2025,Groceries,5,3607,18035,UPI,App,East,Sunday,4,2,2025,3081,18035,2629,0.15
68402ad5,Rebecca Turner,Female,51,Regular,08-03-2024,Clothing,6,1856,11136,Cash,In-Store,East,Friday,3,1,2024,1465,11135,2346,0.21
dc4ba211,Jessica Davis,Other,28,New,31-03-2025,Books,7,1865,13055,Credit Card,Online,East,Monday,3,1,2025,1399,13056,3265,0.25
374682f5,Alyssa Richards,Other,45,New,06-05-2024,Clothing,4,2492,9968,Wallet,App,West,Monday,5,2,2024,2100,9967,1567,0.16
c093601a,Julie Schwartz,Male,58,Premium,24-11-2023,Beauty,5,2850,14250,Cash,Online,East,Friday,11,4,2023,1984,14249,4328,0.3
74e435c7,Aaron Ferguson,Male,25,Premium,24-12-2024,Beauty,2,4320,8640,UPI,Online,South,Tuesday,12,4,2024,2819,8641,3004,0.35
37505926,Matthew Todd,Other,34,Regular,04-10-2023,Clothing,7,3833,26831,Credit Card,In-Store,East,Wednesday,10,4,2023,2854,26829,6849,0.26
dcd4e258,Robert Freeman,Other,37,New,05-04-2025,Electronics,1,4321,4321,Debit Card,Online,South,Saturday,4,2,2025,2844,4321,1477,0.34
9df16633,Christopher Moore,Other,19,Premium,31-10-2024,Books,10,1680,16800,Debit Card,In-Store,East,Thursday,10,4,2024,1032,16798,6476,0.39
a978bfb2,Mrs. Sandra Hayden,Male,19,Premium,15-07-2023,Beauty,6,3740,22440,Cash,In-Store,West,Saturday,7,3,2023,2881,22441,5156,0.23
88e2c2dd,Diane Thomas,Male,41,Regular,10-02-2024,Groceries,5,4496,22480,Cash,In-Store,North,Saturday,2,1,2024,3393,22479,5513,0.25
0fb34641,Brian Wright,Male,55,Premium,17-08-2024,Electronics,8,3285,26280,Debit Card,In-Store,East,Saturday,8,3,2024,2870,26278,3319,0.13
a364fa6e,Jerry Mckee,Male,65,Regular,11-11-2023,Electronics,7,3124,21868,UPI,In-Store,North,Saturday,11,4,2023,2196,21871,6498,0.3
cfb7a559,Steve Smith,Female,35,Regular,23-09-2024,Books,4,4679,18716,Wallet,App,South,Monday,9,3,2024,2907,18716,7087,0.38
38128c78,Megan Dunn,Male,62,Premium,17-08-2024,Clothing,4,4618,18472,Cash,In-Store,West,Saturday,8,3,2024,4047,18472,2286,0.12
271b0ac4,Diane Hudson,Male,59,New,21-01-2025,Beauty,6,3117,18702,Cash,Online,East,Tuesday,1,1,2025,2042,18704,6453,0.34
134006b3,Jerry Whitehead,Male,49,Premium,04-12-2024,Sports,10,4048,40480,Debit Card,Online,West,Wednesday,12,4,2024,3061,40481,9866,0.24
9056b219,Danielle Obrien,Other,30,Regular,04-09-2023,Clothing,1,4531,4531,Wallet,Online,South,Monday,9,3,2023,3170,4531,1361,0.3
2fc1d711,Diana Mitchell,Male,60,Regular,25-04-2024,Sports,4,4285,17140,Cash,App,West,Thursday,4,2,2024,3840,17138,1778,0.1
85eba2ff,Alexandra Hernandez,Female,19,Regular,14-12-2024,Beauty,1,1443,1443,Credit Card,In-Store,South,Saturday,12,4,2024,984,1443,459,0.32
9b05fdfa,Lauren Warren,Male,34,Premium,13-10-2023,Home Appliances,2,1176,2352,Credit Card,In-Store,East,Friday,10,4,2023,940,2352,472,0.2
8fae4f1e,Stephanie Chen,Male,28,Premium,24-02-2024,Sports,9,1227,11043,Credit Card,App,North,Saturday,2,1,2024,854,11044,3354,0.3
84c15b5d,James Kelly,Other,25,Premium,20-02-2025,Books,2,3728,7456,Cash,In-Store,East,Thursday,2,1,2025,2657,7456,2142,0.29
b3e1d5ad,Brandon Taylor,Female,36,Premium,17-03-2025,Home Appliances,3,3772,11316,Credit Card,Online,South,Monday,3,1,2025,3226,11316,1639,0.14
b16618c3,Anthony Pope,Other,42,Premium,14-12-2023,Electronics,8,1991,15928,UPI,App,South,Thursday,12,4,2023,1232,15928,6073,0.38
11cd1f96,Christopher Guzman,Male,59,New,08-12-2023,Sports,2,892,1784,Debit Card,Online,East,Friday,12,4,2023,556,1784,671,0.38
7785d950,John Barrett,Other,63,Regular,09-06-2024,Home Appliances,1,4819,4819,UPI,In-Store,East,Sunday,6,2,2024,3605,4819,1214,0.25
a5913015,Danielle Myers,Male,51,New,02-09-2023,Beauty,3,4479,13437,Debit Card,App,West,Saturday,9,3,2023,3358,13438,3364,0.25
42e51d20,Karen Pitts,Female,22,New,21-10-2024,Books,6,1969,11814,Debit Card,In-Store,South,Monday,10,4,2024,1734,11812,1405,0.12
e048f7b9,Michael Roberson,Male,62,New,12-09-2024,Sports,10,2365,23650,Debit Card,App,South,Thursday,9,3,2024,1715,23647,6496,0.27
e9930bb4,Jenny Rodriguez,Female,57,Regular,17-10-2024,Electronics,2,1530,3060,Credit Card,Online,East,Thursday,10,4,2024,1274,3060,512,0.17
8e89cab3,Christopher Davis,Female,46,Regular,23-11-2023,Electronics,8,838,6704,Wallet,App,East,Thursday,11,4,2023,699,6705,1110,0.17
36a4238f,Preston Moreno,Male,56,New,15-06-2024,Books,10,543,5430,UPI,Online,North,Saturday,6,2,2024,397,5429,1456,0.27
c68e049b,Shari Brown,Male,56,New,03-04-2024,Books,9,2153,19377,Wallet,Online,East,Wednesday,4,2,2024,1571,19374,5232,0.27
ca369b65,Gary Campbell,Other,56,Premium,12-06-2024,Groceries,5,349,1745,Credit Card,In-Store,East,Wednesday,6,2,2024,267,1746,409,0.23
f7b98b94,Richard Burnett DDS,Male,54,Regular,18-05-2024,Sports,6,1653,9918,Cash,App,North,Saturday,5,2,2024,1419,9916,1401,0.14
d305a53a,Amanda Gomez,Female,29,Premium,19-11-2024,Clothing,1,898,898,Wallet,In-Store,West,Tuesday,11,4,2024,767,898,131,0.15
7dd99b8c,Chelsey Medina,Female,29,Premium,17-04-2025,Sports,6,1756,10536,Debit Card,App,West,Thursday,4,2,2025,1507,10537,1498,0.14
650f5015,Robert Martinez,Other,22,New,09-06-2024,Electronics,5,4903,24515,Cash,App,South,Sunday,6,2,2024,3897,24515,5028,0.21
d058e905,Brian Davis,Male,54,Premium,17-11-2023,Books,8,4164,33312,Cash,In-Store,South,Friday,11,4,2023,2529,33311,13083,0.39
7c5c1594,Barbara Chavez,Other,50,New,08-04-2025,Beauty,6,4398,26388,Wallet,App,South,Tuesday,4,2,2025,2794,26386,9623,0.36
2bcb94e7,Todd Moreno,Other,63,Regular,01-09-2024,Home Appliances,7,3711,25977,Wallet,In-Store,East,Sunday,9,3,2024,3205,25977,3543,0.14
51878c04,Candace Reed,Female,34,New,02-01-2025,Sports,6,1656,9936,UPI,App,South,Thursday,1,1,2025,1195,9935,2765,0.28
d9aa943c,Karen Brown,Female,56,New,22-10-2023,Sports,4,680,2720,Wallet,In-Store,East,Sunday,10,4,2023,517,2720,651,0.24
04c6e6ef,Anthony Dixon,Male,54,Regular,14-12-2024,Clothing,6,4795,28770,Credit Card,In-Store,East,Saturday,12,4,2024,3257,28773,9229,0.32
af3e557a,Linda Taylor,Male,21,Premium,10-11-2024,Home Appliances,8,347,2776,Cash,Online,West,Sunday,11,4,2024,240,2772,855,0.31
f75d1894,Kevin Conway,Male,27,Regular,18-03-2024,Electronics,6,3772,22632,UPI,In-Store,South,Monday,3,1,2024,3335,22630,2621,0.12
74fec02f,Spencer Rodriguez,Female,48,Regular,03-05-2025,Beauty,7,2899,20293,Wallet,Online,North,Saturday,5,2,2025,2005,20296,6263,0.31
ffaf6f0b,Michael Jennings,Other,26,Regular,06-03-2024,Clothing,5,3903,19515,Wallet,In-Store,East,Wednesday,3,1,2024,3343,19516,2800,0.14
1176897e,Marco Suarez,Other,58,New,28-05-2024,Groceries,7,3910,27370,Wallet,App,North,Tuesday,5,2,2024,3470,27369,3081,0.11
160d00a9,Hannah Crawford,Male,44,Regular,23-07-2023,Sports,5,3328,16640,Credit Card,In-Store,East,Sunday,7,3,2023,2561,16640,3836,0.23
2eb4d1e3,Eric Thompson,Female,25,Regular,05-06-2024,Groceries,7,4371,30597,Debit Card,In-Store,South,Wednesday,6,2,2024,3505,30596,6059,0.2
083100f2,Jeffrey Porter,Male,30,Regular,18-05-2023,Beauty,3,2098,6294,Debit Card,In-Store,West,Thursday,5,2,2023,1822,6294,827,0.13
c81534d4,Christopher Banks,Female,50,New,10-08-2024,Clothing,3,3657,10971,Wallet,App,North,Saturday,8,3,2024,2478,10970,3535,0.32
8dc5063b,John Todd,Female,23,Premium,21-02-2024,Clothing,3,1701,5103,Wallet,In-Store,West,Wednesday,2,1,2024,1389,5102,935,0.18
18345dcd,Jessica Grant,Female,47,Premium,14-12-2024,Groceries,9,655,5895,Wallet,App,West,Saturday,12,4,2024,490,5896,1484,0.25
2bb26d77,Emily Matthews,Female,37,Premium,26-04-2024,Clothing,5,4712,23560,Debit Card,In-Store,East,Friday,4,2,2024,2935,23561,8886,0.38
7b4a59d0,Gregory Orr,Other,52,New,17-10-2024,Groceries,8,675,5400,UPI,Online,South,Thursday,10,4,2024,529,5398,1167,0.22
de106831,Brian Smith,Male,50,Premium,26-10-2024,Electronics,4,3293,13172,Wallet,Online,North,Saturday,10,4,2024,2655,13172,2554,0.19
94f1f4ff,Christopher Roach,Other,38,Premium,20-04-2024,Home Appliances,9,2303,20727,Debit Card,Online,East,Saturday,4,2,2024,1437,20725,7792,0.38
d9d47bbb,Danielle Berg,Female,34,Premium,20-07-2024,Books,7,3947,27629,Cash,Online,South,Saturday,7,3,2024,3349,27629,4187,0.15
c92ea73d,Mitchell Jackson,Female,56,New,12-11-2023,Sports,4,1314,5256,Wallet,In-Store,North,Sunday,11,4,2023,1028,5257,1143,0.22
48654644,Peter Moore,Female,30,New,29-07-2024,Books,10,2216,22160,Wallet,Online,West,Monday,7,3,2024,1627,22160,5888,0.27
f617adb6,Seth Gonzalez,Female,43,Regular,13-03-2025,Clothing,4,1922,7688,Credit Card,Online,West,Thursday,3,1,2025,1187,7687,2939,0.38
27c9f367,Christina Cohen,Male,30,Premium,19-09-2023,Groceries,7,4561,31927,Credit Card,In-Store,East,Tuesday,9,3,2023,3053,31930,10559,0.33
87e82b1c,Shannon Miller,Female,33,Regular,04-04-2025,Home Appliances,8,4223,33784,Debit Card,App,North,Friday,4,2,2025,3606,33786,4935,0.15
69a17b78,Hannah Allison,Male,46,Premium,23-03-2024,Beauty,3,1927,5781,Cash,In-Store,West,Saturday,3,1,2024,1265,5780,1986,0.34
c788a81b,Dennis Michael,Other,64,Regular,28-06-2023,Beauty,3,2196,6588,Cash,App,South,Wednesday,6,2,2023,1594,6588,1805,0.27
5125ca2c,William Wilson,Other,43,Regular,23-04-2025,Groceries,4,4684,18736,Cash,App,South,Wednesday,4,2,2025,3290,18735,5575,0.3
5d8ee000,Justin Hanson,Other,20,New,18-02-2024,Electronics,2,3204,6408,Debit Card,Online,East,Sunday,2,1,2024,2246,6408,1917,0.3
5585a094,Kayla Nelson,Male,58,Regular,11-07-2023,Books,3,3718,11154,Credit Card,App,West,Tuesday,7,3,2023,3316,11155,1207,0.11
9cb0ba5b,Kathleen Jackson,Other,50,Regular,01-06-2023,Clothing,2,526,1052,Wallet,In-Store,West,Thursday,6,2,2023,390,1052,271,0.26
3486d292,Crystal Raymond,Other,41,New,28-07-2024,Books,1,2668,2668,Wallet,App,South,Sunday,7,3,2024,1724,2668,944,0.35
3bcfa4d2,Samantha Morales,Male,23,Premium,01-05-2025,Electronics,4,1879,7516,Cash,In-Store,South,Thursday,5,2,2025,1509,7514,1479,0.2
21afe560,Craig Cruz,Female,49,Premium,14-10-2024,Beauty,7,3777,26439,Cash,Online,East,Monday,10,4,2024,3225,26441,3863,0.15
8b88e3ee,Joshua Smith,Female,21,Premium,03-10-2023,Groceries,1,126,126,Credit Card,Online,South,Tuesday,10,4,2023,91,126,35,0.28
4efc3327,Ryan Hayes,Male,55,New,26-04-2024,Sports,4,3678,14712,Credit Card,Online,South,Friday,4,2,2024,2232,14711,5783,0.39
fdfb7171,Nathaniel Henderson,Male,64,Premium,20-12-2023,Clothing,4,3014,12056,Debit Card,In-Store,North,Wednesday,12,4,2023,2181,12055,3332,0.28
184bd158,Shannon Johnson,Other,52,Premium,15-03-2024,Beauty,10,3528,35280,Debit Card,Online,South,Friday,3,1,2024,2983,35276,5442,0.15
422d8c05,Philip Hayes,Female,49,Premium,03-01-2024,Clothing,5,4477,22385,Credit Card,Online,North,Wednesday,1,1,2024,3271,22386,6032,0.27
393b235f,Cheryl Lee,Female,31,Regular,21-10-2023,Groceries,9,3744,33696,UPI,App,South,Saturday,10,4,2023,2508,33696,11128,0.33
166b3542,Maria Taylor,Other,60,Regular,16-01-2024,Beauty,6,3075,18450,Wallet,App,South,Tuesday,1,1,2024,2400,18450,4048,0.22
6f5058e5,Lauren Burke,Other,57,Premium,12-09-2023,Beauty,1,2752,2752,Credit Card,In-Store,East,Tuesday,9,3,2023,2167,2752,585,0.21
4a6c2e1a,Lisa Lucas,Male,41,Regular,01-06-2023,Sports,8,3365,26920,Cash,Online,West,Thursday,6,2,2023,2433,26919,7453,0.28
